T,EV,AP,RH,EP
14.3227,49.1780,1023.0215,85.9354,466.9567
27.0935,61.1231,1014.8025,74.9937,438.8824
21.3445,57.1690,1014.8024,93.0243,440.9754
28.4274,54.9010,1013.6426,39.4245,440.6681
27.2716,68.5036,1013.3889,60.3071,430.8817
9.9973,28.3581,1019.0086,73.1956,477.4915
12.5301,43.8350,1020.9084,100.9169,463.3852
24.6335,73.0792,1012.2404,79.7207,437.2529
27.2530,76.1261,1005.5305,73.7763,440.4333
30.4701,78.6857,996.3948,76.4921,419.9664
36.8543,71.0460,1007.4196,58.9699,415.3508
8.3686,42.9391,1015.9114,88.8617,484.1128
18.6196,57.6802,1006.9637,98.2088,454.2026
19.8082,61.9504,1007.1859,96.7868,458.2216
3.5538,33.2561,1022.8804,84.8040,498.1638
14.7539,44.2252,1012.8821,74.8986,464.1515
20.1033,56.5427,1024.7745,61.1849,450.4079
7.9808,44.6355,1017.1929,91.8136,473.0623
22.7846,49.3130,1014.6674,53.1212,448.1593
27.7220,58.2852,1004.0950,44.8983,432.9003
25.4701,63.9538,1006.8486,80.8427,433.8641
7.6701,33.0339,1017.1338,81.0538,484.1582
29.2864,82.4507,1020.4637,66.6608,434.0529
21.5733,57.0557,1025.6477,74.4781,448.3651
24.6841,49.7120,1009.9188,76.1945,444.8009
2.1829,36.3308,1013.2642,101.3429,483.2566
30.5436,71.1360,1016.2072,53.8997,432.2451
19.7907,51.9406,1008.1602,71.7703,451.8867
16.5172,57.7928,1012.6435,94.2328,456.4355
21.7557,54.3480,1009.8739,77.3984,444.1206
17.2010,54.5864,1022.8617,62.7836,459.5158
25.2959,63.1317,1007.2083,68.3054,451.3764
35.7514,77.6838,1005.6795,77.5891,418.6517
19.3382,61.0466,1014.6468,88.0839,442.8767
23.5794,58.3589,1016.6636,65.6037,441.4989
23.6126,65.3075,1013.6456,90.8486,441.7253
12.5292,45.3701,1023.4141,82.4075,467.0980
17.3125,51.5545,1021.4615,76.8997,463.3885
25.6292,63.7211,998.5160,82.0588,436.6641
10.9364,55.4396,1018.0706,91.7078,468.3422
11.9794,40.0316,1018.6093,88.0835,470.1690
29.3581,65.6051,1013.3131,47.3303,434.1690
16.9705,51.7992,1016.7051,75.0110,458.5576
12.2199,43.8876,1014.9543,93.4089,460.3658
17.6105,52.3584,1011.5420,63.7286,456.5615
14.8704,49.0673,1020.4324,87.8258,459.4348
22.1812,57.9408,1011.6238,61.3154,451.1055
10.9367,46.1701,1011.7502,94.8392,461.8394
24.3087,65.9731,1011.9942,52.9827,438.3446
16.6223,68.1875,1020.1796,100.2655,449.4070
26.7125,56.1900,1009.3566,50.2814,445.9707
29.8990,56.9661,1007.3444,60.3616,428.2530
19.0736,54.6113,1008.4362,75.8118,450.3308
34.2235,78.8139,999.3324,46.9293,425.3932
16.8316,45.1539,1008.3842,81.9194,454.2203
15.4094,44.1640,1015.3064,56.5258,469.6321
21.5664,60.2446,1010.7253,61.3278,451.7133
21.8183,58.2999,1010.8969,75.1529,443.0525
10.4656,56.0950,1015.5050,84.6841,479.6146
14.9312,49.2343,1006.5260,92.8973,459.4456
6.1526,40.0626,1020.4721,90.8523,481.7638
5.4146,18.3693,1011.5756,94.1896,486.3433
20.7474,62.5070,1007.9150,77.1001,452.9260
29.7467,58.4254,1009.7827,47.2862,438.5447
17.7009,43.0294,1009.1071,77.7448,460.4673
20.3877,54.1966,1009.2155,59.7053,451.0849
20.9900,58.5928,1013.6973,66.4784,449.5624
24.7541,63.5926,1014.5127,53.4419,444.9055
18.6240,50.1893,1015.8529,68.7219,451.4651
26.4786,50.1098,1006.7175,82.1147,435.5509
28.7599,84.5424,1013.7352,59.5687,437.5241
11.9181,36.3023,1014.6617,73.7010,472.2270
35.3961,86.3672,1005.7229,80.5274,416.6000
28.1179,57.0075,1003.8164,56.9731,433.5352
17.1407,46.9967,1007.6805,86.9106,458.8563
4.0251,26.6722,1020.8039,70.0411,489.5462
14.2464,47.9721,1029.8865,59.2544,467.2620
29.5720,70.6708,1014.3484,47.8499,424.5824
24.8309,70.2009,1011.5471,59.8563,443.4327
30.9232,61.5157,1008.2924,41.8566,431.6284
19.6477,51.7515,1010.3149,77.7372,448.3339
20.4990,49.9884,1021.2404,62.5941,453.6022
34.9604,73.1911,1007.9259,52.4062,424.4933
16.3000,48.3599,1017.9291,58.8311,469.0724
15.9753,49.2794,1018.6000,75.3092,457.1745
19.1641,56.6981,1006.4333,71.2616,455.2941
31.3195,67.6910,1008.7971,34.7357,428.7562
29.1742,80.5911,1006.9996,59.4134,435.8972
15.9897,56.5793,1011.9519,104.1986,453.0862
22.7948,53.4663,1004.4262,61.2712,450.5959
20.5358,60.7511,1020.0325,54.4324,458.0585
4.4305,33.2074,1017.1298,80.9396,489.1847
7.4074,25.4339,1020.7713,79.5912,477.3006
19.5075,52.0498,1013.8473,83.5083,453.1186
26.7215,61.2704,1011.0509,72.1533,435.0577
24.7341,61.0857,1004.5438,70.5285,446.3786
16.0197,40.0034,1015.7712,61.9873,464.2987
28.3354,61.1605,1012.5755,77.0549,432.5743
9.2620,43.6246,1007.7869,88.7228,473.0244
31.9252,67.2603,1002.8346,45.2664,427.2742
21.9548,43.8045,1010.9166,78.0243,465.0342
22.5273,62.1832,1011.6181,87.6363,445.8781
19.3756,47.1575,1005.0735,83.1766,457.9010
15.5055,54.5289,1018.2906,74.6970,455.6441
27.6491,69.1187,1009.7797,39.6832,449.4276
26.0152,55.8807,1009.6993,40.9282,453.3264
7.7008,20.5501,1016.1192,65.2025,486.5513
26.8278,61.8074,1021.5684,51.5439,441.6991
21.9634,63.2653,1002.9523,71.5099,455.7027
17.1129,46.9313,1020.3079,76.9934,458.7885
18.3418,57.8489,1019.0445,81.3226,446.9357
21.7259,43.0373,1013.3304,80.3179,456.3002
20.7788,65.6464,1017.6003,63.5934,458.1480
24.4946,59.3660,1009.0297,67.7514,449.3887
20.1789,53.1546,1013.2929,64.5781,453.4820
21.0379,63.2906,1004.8446,95.4179,443.6681
14.0088,35.4613,1009.8452,71.9161,466.3208
22.4879,63.1646,1017.0752,87.1496,439.9988
23.5623,54.0673,1011.1264,91.9131,441.3236
19.2039,61.0966,1014.5615,99.8832,453.5478
15.0208,48.3484,1007.5939,91.5911,459.7488
21.4914,53.5449,1009.2651,48.9662,452.7193
22.3429,63.4333,1009.5353,68.8090,446.3551
14.8955,56.5660,1016.2639,78.1163,466.8709
20.1438,56.7853,1007.4929,97.7595,451.8854
26.1098,67.1962,1015.6571,73.5450,435.7636
19.6860,54.0679,1017.7076,66.1516,468.4251
18.3733,48.0617,1011.0220,92.1271,458.0619
23.1232,61.9845,1006.6487,73.7948,450.2042
25.4178,60.7811,1018.3372,62.4363,453.4915
11.2981,43.7530,1017.7428,87.4724,471.3440
3.7547,26.5992,1023.8437,67.7924,494.0013
6.4813,49.3450,1022.0953,102.6996,473.9953
27.1933,53.3573,1013.6768,31.5073,439.8271
17.4757,49.2405,1011.5993,73.5599,458.6252
-1.9213,32.6982,1021.1387,115.2735,492.9026
20.2941,44.8876,1016.9412,73.7707,452.9173
20.4096,63.5446,1014.1604,71.3661,444.6611
-0.9396,43.6051,1024.5677,104.3908,496.5368
25.8789,54.4482,1000.6710,57.1838,438.8162
8.4983,42.0215,1016.9411,97.0327,480.6200
10.2886,35.7920,1013.6666,108.9563,471.5645
10.6245,40.6515,1016.4602,74.2862,488.3685
26.9578,67.0471,1005.3891,83.1097,425.8361
15.2494,43.1425,1015.6085,73.2102,465.3690
22.1947,67.8764,1018.4586,78.8730,450.4057
16.0748,43.2791,1016.1436,82.7051,458.0765
19.4466,55.6060,1010.7168,81.3957,451.6221
27.5378,74.3333,1019.9812,43.8477,444.9698
16.8610,49.1899,1014.9726,74.7844,460.5216
14.9900,58.4063,1014.1879,73.6308,446.5084
24.7139,79.7592,1010.1414,74.9565,442.7174
20.4919,49.2161,1011.9947,83.6915,452.1560
24.4241,75.7266,1012.4254,89.1127,438.3322
31.5251,66.5112,1014.4537,47.8107,433.6076
14.4170,41.5332,1022.8840,74.2811,471.2123
26.9365,60.1353,1008.2187,69.3194,441.0568
14.3313,39.6819,1017.8810,79.9416,459.0143
13.3846,50.1145,1003.3453,107.6786,470.6329
28.0125,82.3483,1010.7863,64.6219,424.8888
23.9526,61.9983,1011.1230,90.1125,444.9518
28.1579,60.0134,1008.8733,78.5845,438.6396
29.1245,68.7477,999.8721,61.2551,431.4265
11.6831,39.5201,1017.8594,73.5679,467.6377
18.6542,42.7215,1015.4882,57.4398,464.8822
15.7095,60.9483,1010.4848,72.5833,461.3286
16.8257,41.9471,1007.1992,60.5897,458.5730
23.9279,68.0990,1008.6648,73.8525,439.7911
21.4464,59.3456,1012.0920,78.5049,455.3443
17.5222,50.9940,1011.1518,77.3842,453.8906
26.5156,58.7691,1016.8073,60.1479,444.2659
26.1097,55.3716,1013.8795,51.2325,444.2918
28.0914,62.6720,1008.2808,64.5885,435.8156
11.7704,37.4184,1013.3244,79.2529,474.0834
18.6580,51.7325,1000.1149,81.7938,450.5492
26.5239,65.6049,1004.7937,78.9771,443.1766
27.3973,57.3781,1007.1035,79.4356,437.2686
11.3566,38.1005,1015.8400,98.2148,466.0064
23.1775,59.3805,1015.3535,78.0012,443.0303
18.6993,52.6765,1017.3340,65.6293,463.4062
27.1151,64.5134,1010.9843,74.0588,440.0905
12.2846,45.3361,1018.2565,69.4635,475.6517
20.7324,60.8888,1019.5430,93.6557,446.2971
8.3642,28.3409,1005.9115,90.0197,485.7847
19.6866,66.1091,1003.3738,89.2040,443.0818
15.2718,49.1133,1011.0008,70.5117,464.7659
25.7057,61.4943,1009.2401,56.4866,452.6099
13.8852,42.5421,1019.5969,65.6138,462.2591
11.8701,44.7294,1017.1311,72.2584,468.4554
22.4852,52.7143,1014.5373,67.7512,446.7584
23.7090,70.6825,1006.4074,88.8284,432.0590
24.4922,64.0064,1015.6851,61.4240,441.0275
12.4432,27.4328,1017.3506,73.2715,469.9709
27.0228,52.2459,1005.9408,63.9420,436.9637
26.7371,69.3236,1001.0543,80.5840,434.4537
8.8153,23.9546,1011.9259,79.5865,486.9182
10.6643,28.9298,1016.5515,63.2657,477.7065
25.1195,50.7576,1022.1580,37.4954,458.4722
13.9731,40.7140,1016.0673,81.9483,465.2228
33.8770,79.0778,1010.6142,79.6381,417.5760
10.9516,40.3764,1018.4869,90.2203,468.5232
15.3056,52.5996,1022.6681,49.8198,469.1362
8.0682,35.3478,1023.7830,77.4005,478.2647
18.3033,66.8525,1019.9445,79.6567,456.9263
12.5044,40.7647,1018.7602,89.1371,482.8666
20.1960,62.9186,1011.9590,60.2578,446.8146
30.6181,68.0501,1009.6554,49.7012,428.9537
32.4120,72.3113,1015.4271,54.6258,424.8205
24.3580,60.6670,1001.9727,84.2896,438.6815
23.1760,60.8052,1007.8485,78.9219,442.3699
5.9822,35.2283,1019.0280,106.2261,480.8856
28.7817,75.8917,1011.9871,68.1539,429.5876
23.0505,59.0624,1010.5320,72.1645,444.6798
16.8920,64.6885,1006.9184,83.9853,452.8046
27.3289,66.0639,1003.3065,73.2688,435.2344
26.2995,61.3978,1012.5676,57.3262,433.3332
6.7973,45.2486,1016.9655,85.9105,480.3316
18.5409,55.1769,1021.3588,57.1867,459.0474
17.1239,55.8721,1017.6661,66.9283,454.3819
27.7386,70.5850,1006.1521,77.8204,426.6333
22.2279,44.4152,1015.8227,70.1634,455.0440
26.0328,66.6675,1009.5588,74.7364,442.4043
16.7224,45.3820,1007.3295,65.6329,473.2905
16.0366,51.2227,1007.7051,92.2328,461.0017
15.1795,48.4168,1016.8978,80.4899,464.9397
19.2010,70.4185,1015.0363,91.4359,445.4689
24.5095,58.8568,1015.2415,59.4519,445.8716
21.8088,53.9673,1005.9573,62.6542,453.9258
28.7254,65.5001,1018.2943,60.2347,444.5226
23.1108,56.2171,1020.3465,58.0749,451.2628
10.6052,39.5163,1016.7882,92.0643,471.9534
14.3925,45.2905,1016.8040,68.9663,471.7053
14.3261,43.8463,1020.0739,79.4076,466.2158
7.3703,47.8789,1004.5280,118.1855,475.8706
28.7970,71.7009,1001.7522,61.3802,435.5414
25.2790,63.3567,1008.0313,62.0812,441.0378
9.5973,39.0712,1023.2972,78.1575,474.9739
23.4176,67.8858,1011.0013,80.0441,448.0667
20.6032,54.1120,1004.5626,66.3399,451.1415
1.6928,27.2522,1030.1963,92.2575,486.3741
25.0752,77.9282,1013.1102,86.9284,426.0700
23.5375,53.5720,1011.3959,79.9186,452.1614
20.4103,61.0918,1019.7320,64.2674,447.8857
15.2664,49.0739,1013.3084,81.8637,461.8712
7.6822,47.8986,1014.1426,91.4736,476.7387
6.0747,36.3001,1017.2679,90.2146,480.9638
14.3939,45.5843,1016.8350,66.1084,464.9915
17.2353,44.3598,1009.9059,76.8494,461.0378
23.8485,43.6200,1002.5805,66.8648,446.8758
13.0407,51.7998,1010.4617,98.1653,471.8034
5.6268,29.8574,1022.2764,84.5760,494.5614
25.7524,63.6433,1007.0281,63.0775,442.1379
19.2325,63.0734,1008.9800,56.4082,452.1007
21.6845,64.3860,1014.0734,56.7628,450.6236
23.8503,48.5933,1011.1217,63.2678,441.5798
21.5297,45.6921,1016.0551,46.2162,463.8552
23.8807,63.4295,1005.7784,81.7966,439.3068
22.2597,64.3180,1015.2547,63.2068,446.9318
18.5814,54.7263,1014.9714,69.4828,459.7475
15.1107,52.9749,1015.3564,85.7398,465.5360
26.3075,58.0150,1011.4512,63.9927,429.0074
7.2586,42.1340,1017.2280,70.4320,480.9493
15.5707,47.8308,1002.0933,64.2829,465.2956
14.9848,44.3155,1010.7791,86.7334,457.9456
12.8662,48.2515,1021.8822,93.0635,469.4776
-5.2534,22.9759,1022.7422,97.1185,514.5945
30.0527,64.2261,1003.5818,59.0471,437.6264
19.8562,44.1091,1012.4666,55.2969,455.9207
17.1679,47.0884,1015.3329,71.7052,463.2721
14.1502,51.1613,1016.2984,63.6054,471.7554
5.6864,28.2210,1023.2302,102.0170,485.4627
18.2973,45.8659,1014.3366,83.0693,457.8459
21.1532,59.8172,1011.5386,92.2725,438.6387
17.7782,37.0917,1020.5089,59.6659,459.6357
17.5967,46.9375,1017.5641,70.3119,465.1222
21.6980,68.6081,1020.4413,68.2505,446.9116
15.2716,41.4598,1012.4245,76.5503,464.9878
20.3201,52.1794,1012.0487,65.9021,460.2977
10.8897,46.9056,1018.6716,69.3364,474.4190
17.5761,48.5748,1014.1706,77.9161,458.7250
18.2396,52.0716,1020.1786,68.4168,461.0500
8.7848,46.9907,1014.4714,82.3115,471.3411
21.2346,63.7382,1020.0002,85.1695,451.3023
28.1226,74.0777,1006.2813,75.6943,435.4623
14.6024,45.2710,1019.4870,82.3102,471.3821
17.5522,59.6137,998.6467,92.6020,453.0544
20.0160,41.5850,1019.2949,69.8829,459.0653
27.1067,65.8919,1001.4664,78.6399,430.4847
8.5398,26.5468,1014.0520,51.7699,491.0231
25.0374,67.5283,1009.1397,76.5156,438.0411
29.8297,51.1635,1007.7391,47.7954,437.5497
11.4751,50.2906,1024.0289,78.1038,468.9597
18.2068,62.1315,1018.1443,89.6346,447.1642
16.1211,47.3451,1017.3108,81.1489,459.1788
15.4377,50.3689,1027.4946,65.2394,468.5639
22.6937,62.5632,1008.8541,94.8251,434.1682
10.7398,38.9893,1017.8640,61.7946,492.0832
28.2606,67.4807,1010.9069,54.7609,440.1736
30.7991,57.8886,1003.6684,76.6542,431.0169
23.7392,57.9741,1019.8519,45.1232,451.3144
28.0679,65.4303,998.8994,89.9309,429.1768
23.8136,66.2687,1012.3668,75.9840,441.5381
24.6527,56.6638,1014.9307,68.9151,440.7952
16.3019,52.6747,1012.0380,75.7878,458.5025
12.1535,38.4279,1016.2115,52.0140,473.9780
25.1968,54.6247,1006.2362,51.1098,440.3008
16.4432,45.2108,1015.1762,61.9516,465.0816
15.4360,51.3951,1021.5559,84.4213,457.1663
21.1266,57.4266,1013.1252,56.2257,460.0960
27.3299,75.5077,1007.0954,64.4599,431.8931
16.6575,50.7398,1012.7772,83.4679,458.7359
25.0606,61.5362,1014.1725,68.6098,450.2528
15.7844,48.8583,1018.6498,60.1926,469.9998
20.4017,57.2743,1014.7360,84.8965,454.5861
22.6177,60.0141,1008.7609,81.3361,439.0612
15.5258,39.9528,1016.2287,42.7452,479.5383
25.8387,55.5058,1012.9911,59.8959,438.4614
9.9756,37.5773,1013.6852,86.3172,472.4531
29.7517,58.8532,1003.9002,51.4738,437.1126
15.8912,39.6626,1009.6631,86.8411,457.2634
14.1709,41.8724,1005.7569,99.5447,457.1679
5.8219,28.8774,1018.2204,95.2115,477.8935
18.3989,47.8750,1012.6105,60.2286,455.3880
23.8981,63.6647,1018.4875,61.3113,441.2111
17.0042,49.1653,1014.6774,72.9230,459.9587
20.5369,48.7577,1013.7807,53.4550,459.7539
15.5030,38.4584,1015.7957,44.3631,461.3837
16.4153,45.0304,1017.6929,73.5586,458.7048
12.3074,45.3102,1027.0084,89.5883,469.6972
23.3126,54.5143,1012.5528,80.3996,447.7718
22.8188,61.3011,1014.0433,70.3696,450.5333
28.6361,70.5456,1006.1636,55.1556,429.0845
28.7875,55.3826,1004.8235,43.0334,441.2873
4.2993,41.2012,1018.8911,112.0899,475.6996
12.8314,37.8002,1021.4642,86.6404,472.6981
21.4440,62.7963,1017.7183,72.4265,451.5297
12.2214,43.2241,1015.1817,72.4931,468.3694
20.9858,50.3781,1010.7394,71.6520,450.5597
24.0908,66.7842,1008.8049,66.8150,440.6364
21.8690,63.7530,1009.5136,81.0771,444.3269
21.1070,51.3092,1015.9697,72.1885,445.2826
19.5568,62.8108,1022.0593,69.8542,444.2162
24.1190,67.0985,1014.5087,76.0659,438.9287
20.6346,61.3377,1013.8159,78.0800,451.8872
3.8571,34.1847,1035.3708,87.1100,490.4790
19.9106,51.2605,1015.8411,58.0901,466.1227
20.7283,49.7269,1021.5058,67.5025,444.8119
16.2780,44.8149,1015.9715,83.2756,464.8750
7.1172,34.2534,1024.1360,85.6171,483.7266
26.6352,57.0721,1009.5712,63.4215,446.6420
11.3047,44.1440,1026.3849,58.5692,478.1134
29.4611,60.8053,1011.1579,44.9733,432.5391
26.4902,66.0424,1010.6509,60.9150,429.3962
16.7354,53.4808,1009.2532,91.9579,451.3422
15.5108,53.9414,1011.2223,79.1833,464.5419
16.7271,35.0793,1014.4408,67.5973,457.8670
24.2928,68.5736,1016.2377,88.5461,438.9532
23.9128,66.0440,1010.5726,72.9658,441.4108
30.4881,79.4270,1012.4855,64.8237,428.5946
2.0575,34.4578,1019.7203,79.6957,489.3381
25.7911,61.1352,1015.7626,71.6281,439.5002
9.8671,57.8241,1013.1198,88.5067,479.7803
13.6886,45.6207,1008.6643,75.7143,478.0260
31.4989,67.6770,1016.8686,40.2114,429.6891
36.0715,71.6419,1001.8185,59.6090,426.4258
21.3543,68.8984,1006.6498,94.2486,449.8517
22.2176,36.7212,1013.2394,58.7594,459.0902
23.3667,45.2702,1010.9303,70.2234,453.2324
26.4247,65.9056,1010.7830,58.8614,438.8109
27.0631,68.0170,1014.5374,67.2997,441.2559
36.0125,80.3954,1007.9109,77.7022,416.1102
18.3588,54.7963,1006.3301,78.4869,456.0806
26.8418,64.8250,1022.8138,62.4164,437.9794
27.9428,71.1722,1009.0102,78.4577,430.6146
12.8455,40.4145,1013.0440,81.4693,460.6737
7.5984,38.2172,1014.5243,79.6611,484.2998
15.6027,46.3634,1023.8959,76.1341,458.8799
13.6684,47.2095,1019.1263,77.0964,470.4181
22.7792,45.6522,1010.1094,74.5614,442.7497
13.0520,40.6801,1014.7440,92.8670,467.6082
16.8674,41.4546,1011.8030,96.4153,458.2214
29.1766,76.2905,1013.3103,58.7711,444.9203
34.5445,84.2804,1011.7827,51.6287,419.0627
23.4507,59.4228,1010.6379,65.5954,442.7401
20.3679,33.9867,1020.3496,50.3885,463.9829
20.0950,57.2644,1006.7062,75.9150,455.6865
8.4319,31.6405,1022.6570,66.1577,483.4448
22.8633,61.9609,1010.2605,72.7560,451.8378
26.4467,61.6491,1006.7049,81.8521,433.2153
3.1410,30.7637,1024.2931,79.5935,484.9079
28.6607,62.1065,1009.9438,68.1596,437.1053
35.7402,76.1327,1014.7221,35.2940,423.3874
34.7225,70.7822,1015.0242,55.3237,413.4025
17.4535,58.5902,1014.8957,62.7501,458.2354
6.0467,42.3434,1017.4150,116.3943,481.5777
20.0026,62.0627,1003.1044,66.2201,455.5387
16.1101,49.2491,1023.6391,88.0786,453.5291
18.7940,54.0158,1017.5403,81.8509,457.1520
20.6574,57.0641,1007.3849,77.3235,453.2021
11.7840,52.2230,1016.7964,75.2891,469.0644
18.8761,59.7095,1007.3886,77.6744,452.5313
32.5596,75.1715,1011.2414,63.8378,421.8692
21.9298,58.5121,1015.0991,87.8165,453.7851
20.6642,56.6942,1007.0646,88.9366,449.6873
25.9086,63.5375,1012.2369,56.5368,435.2773
21.4865,59.0225,1008.7064,78.2097,455.5730
14.9882,53.6126,1017.1896,72.7455,464.8068
11.0671,42.5483,1022.7886,98.0735,468.8023
10.5106,28.7927,1007.1074,65.0310,472.3214
28.2910,67.1079,1016.7494,64.8742,428.3987
29.6835,84.6407,1007.6646,71.6919,429.9711
13.0578,48.1969,1015.1672,88.9365,465.8956
18.9972,53.9367,1008.6166,66.6402,457.5830
13.3659,56.6248,1011.6909,80.9254,466.0904
23.2453,63.8155,1008.8209,86.7129,445.1804
23.3234,60.4381,999.6870,95.0016,445.3926
26.5311,66.1104,1005.4778,73.5442,431.5977
10.3201,54.4759,1014.3294,86.5400,466.2389
21.0577,55.1765,1020.5071,68.4563,440.0767
13.5363,41.8464,1011.0099,95.4175,474.9865
22.1759,50.9706,1009.9665,62.2385,454.3473
33.3632,79.0940,1002.3391,91.9712,426.8894
18.3976,52.7527,1017.1393,71.1581,460.4085
23.9876,65.2320,1009.0942,72.8122,444.4539
32.8401,78.3955,1016.8468,44.0602,424.6893
17.3906,48.1224,1015.0683,57.5260,458.4043
19.8903,54.6546,1021.5311,86.9454,461.2288
19.6967,61.2990,1010.1636,76.9609,453.5199
16.6008,45.7247,1024.6641,76.7170,468.3525
21.9926,45.6566,1019.7286,55.9716,454.4091
13.0881,43.9491,1009.4546,73.1449,466.0429
5.3955,34.4386,1020.2611,85.6086,483.7893
9.0793,42.4090,1024.0858,89.9020,477.2439
18.2703,55.0593,1013.1449,65.7417,459.5589
26.6694,76.5567,1007.7382,57.8267,435.4095
20.8164,55.9803,1003.2102,90.5231,455.8598
11.4254,42.1286,1012.1534,66.4974,480.3655
25.3742,63.4747,1010.4052,47.7627,449.7324
33.4826,86.0799,1008.6999,61.9551,416.6986
14.7842,51.3231,1013.5400,74.0765,464.5908
22.9784,62.6686,1019.4894,73.1524,460.4114
19.6581,55.9087,1009.4970,72.4799,443.6717
31.4970,81.6300,1020.6421,61.3186,429.4524
15.4617,53.5117,1017.2552,60.7451,463.5195
9.4990,47.8760,1021.2205,97.9922,479.8964
42.6320,89.4677,1003.2889,40.9498,410.7324
20.5310,49.3471,1016.7289,66.0585,454.3186
13.1946,45.0237,1013.4159,81.8260,467.1957
29.0558,66.5257,1006.4409,81.8967,430.4548
22.6444,65.2473,1019.4531,69.6570,452.2109
22.8190,48.4920,1008.7570,72.0574,448.0746
17.8495,44.4339,1013.6389,65.6589,461.4787
21.7319,60.4544,1004.7307,67.2197,452.5781
23.1922,49.0049,1009.6660,73.4855,451.3789
33.9821,79.4670,1012.7152,62.2922,420.7887
22.4955,46.1260,1004.9636,62.2408,449.5729
15.4899,62.7263,1012.7420,91.6946,459.1756
15.1470,57.7919,1025.0855,91.6501,459.8508
22.7291,57.2843,1002.2801,73.8484,455.0829
20.1070,58.4020,1013.7991,73.5907,450.8239
10.7748,44.3142,1009.5378,80.5781,474.7303
11.5049,41.0898,1021.2621,85.5061,471.6665
25.1355,69.3679,1013.1917,64.6354,440.2860
24.4516,45.5076,1016.1069,55.3376,446.7014
31.5774,78.3054,1008.5148,61.1690,434.4026
10.6385,43.4592,1013.5538,85.8048,479.8826
32.0453,68.0531,1002.5238,70.2443,426.7831
37.4322,70.4553,1007.8135,44.2062,426.2053
20.8156,55.1201,1006.5717,88.9510,446.5236
13.1471,40.5400,1013.4328,98.2004,473.0660
10.1351,46.6730,1014.5488,90.2435,469.2537
10.6949,50.9118,1022.2880,64.5363,480.7340
18.1266,53.1700,1004.1095,81.9742,461.1861
18.1489,57.7278,1013.9252,71.9486,458.5729
3.8702,31.6497,1024.5197,99.1907,487.5162
24.2161,67.5426,1009.1512,65.6143,438.7719
12.7818,41.7552,1021.8929,67.2164,469.0415
20.4935,56.2345,1017.2675,80.0822,453.7660
25.6368,65.1647,1006.1894,79.3704,433.2205
17.7725,49.8806,1017.1540,64.8503,461.6340
17.6285,55.8317,1014.5787,69.3351,460.4998
17.9712,45.2839,1016.4074,60.8746,460.7503
34.0584,78.9574,1008.0590,47.0962,421.9506
18.1914,44.9274,1011.1241,86.6999,461.6935
10.8817,52.7167,1007.1776,89.6456,469.9605
14.5484,52.2278,1020.5719,74.1894,473.5819
25.5727,60.4927,1013.5615,65.1641,439.2244
9.7429,41.9905,1017.1349,106.4715,465.9599
15.5163,49.5647,1015.4342,88.8350,463.5912
24.8585,56.4287,1015.3186,70.1879,449.0140
20.1012,59.7771,1011.9403,81.8245,456.8621
28.1842,64.2342,1006.1141,48.1023,443.1404
18.5893,50.4248,1012.6341,85.2204,455.5691
15.6611,45.0679,1013.7971,62.5824,461.8721
22.8973,55.5238,1013.3700,76.3768,443.3400
15.6317,51.8119,1014.9716,93.1824,464.3356
3.6424,38.4738,1025.9086,102.4316,487.6275
28.1388,53.8106,1014.0612,52.7560,440.4664
15.8033,49.0786,1014.3672,81.0396,466.3534
11.5967,33.7095,1016.9107,100.8731,474.3687
21.5776,55.7707,1008.2950,78.0904,442.5124
5.1916,23.7933,1015.3695,89.2338,485.7167
24.9619,58.0270,1013.3719,56.3943,447.6440
13.8830,51.0547,1019.5364,92.8927,469.3340
21.7563,55.6757,1009.5003,59.8703,456.9185
19.0820,63.6167,1013.3774,97.4408,455.8695
16.8555,42.4873,1012.9729,66.9032,467.9210
27.0954,64.7147,1009.9686,48.4494,447.4030
13.2090,36.4014,1019.6882,73.0905,471.7281
17.1384,49.2119,1019.5566,80.2594,455.5634
20.7890,53.7591,1009.8145,79.8323,446.3492
