ws_sold_date_sk,ws_sold_time_sk,ws_ship_date_sk,ws_item_sk,ws_bill_customer_sk,ws_bill_cdemo_sk,ws_bill_hdemo_sk,ws_bill_addr_sk,ws_ship_customer_sk,ws_ship_cdemo_sk,ws_ship_hdemo_sk,ws_ship_addr_sk,ws_web_page_sk,ws_web_site_sk,ws_ship_mode_sk,ws_warehouse_sk,ws_promo_sk,ws_order_number,ws_quantity,ws_wholesale_cost,ws_list_price,ws_sales_price,ws_ext_discount_amt,ws_ext_sales_price,ws_ext_wholesale_cost,ws_ext_list_price,ws_ext_tax,ws_coupon_amt,ws_ext_ship_cost,ws_net_paid,ws_net_paid_inc_tax,ws_net_paid_inc_ship,ws_net_paid_inc_ship_tax,ws_net_profit
2451499,65852,2451561,204968,6094125,34193,1814,1935482,7320359,1106001,4392,2734860,940,43,6,7,948,4628118,25,16.51,30.04,19.22,270.50,480.50,412.75,751.00,32.96,9.61,97.50,470.89,503.85,568.39,601.35,58.14
2451462,68283,2451494,299360,5261413,356166,4872,5325578,5261413,356166,4872,5325578,1981,14,12,6,1093,52076700,91,71.49,184.44,46.11,12588.03,4196.01,6505.59,16784.04,125.88,0.00,503.23,4196.01,4321.89,4699.24,4825.12,-2309.58
2452631,19785,2452681,165534,42089,649252,415,629978,5003469,55222,3467,5413830,2307,42,12,18,997,36458253,86,66.41,183.29,177.79,473.00,15289.94,5711.26,15762.94,0.00,0.00,4097.90,15289.94,15289.94,19387.84,19387.84,9578.68
2452263,73707,2452324,195457,8738608,1519909,410,1295311,3536438,366960,2861,4854562,351,45,15,18,894,13832237,77,33.79,63.52,15.88,3668.28,1222.76,2601.83,4891.04,73.36,0.00,782.32,1222.76,1296.12,2005.08,2078.44,-1379.07
2452505,18460,2452580,2685,10090118,83377,5436,5329895,9139095,1747833,5319,2466578,1230,31,10,14,1198,50478608,21,30.74,90.68,50.78,837.90,1066.38,645.54,1904.28,0.00,0.00,0.00,1066.38,1066.38,1066.38,1066.38,420.84
2451697,58846,2451738,200839,1950926,1466472,3618,396764,11526575,950243,4202,1808195,401,19,16,20,704,59375670,94,1.70,4.21,2.31,178.60,217.14,159.80,395.74,15.19,0.00,109.98,217.14,232.33,327.12,342.31,57.34
2451037,44871,2451105,239113,6087027,967180,2886,2257439,9016682,192868,4651,2979204,2269,50,7,10,846,26882167,64,92.18,180.67,39.74,9019.52,2543.36,5899.52,11562.88,25.43,0.00,5203.20,2543.36,2568.79,7746.56,7771.99,-3356.16
2451904,64980,2451933,11228,2816292,684039,4586,4198286,2980357,601262,2680,5868827,1940,47,9,11,1100,9233278,78,75.50,129.10,80.04,3826.68,6243.12,5889.00,10069.80,353.98,1186.19,3725.28,5056.93,5410.91,8782.21,9136.19,-832.07
2451352,70947,2451392,33259,8348178,274818,2258,1323745,11830059,1179389,2065,2646305,32,44,19,10,948,54239720,89,2.95,7.05,1.76,470.81,156.64,262.55,627.45,4.69,0.00,68.53,156.64,161.33,225.17,229.86,-105.91
2451451,71534,2451457,132979,10798515,1898116,3764,5624965,3525096,1140320,5015,4382663,988,40,17,1,332,34759690,26,55.80,105.46,66.43,1014.78,1727.18,1450.80,2741.96,69.08,0.00,191.88,1727.18,1796.26,1919.06,1988.14,276.38
2451029,79230,2451046,160664,1316228,834441,4654,5359667,1316228,834441,4654,5359667,2155,16,10,16,1429,54810000,27,30.93,42.68,13.23,795.15,357.21,835.11,1152.36,3.46,10.71,483.84,346.50,349.96,830.34,833.80,-488.61
2452360,43321,2452439,231153,10276502,1462585,3068,889151,8346917,1499130,5000,372683,81,37,16,7,1151,38206767,63,66.03,66.69,50.01,1050.84,3150.63,4159.89,4201.47,42.84,1008.20,1764.00,2142.43,2185.27,3906.43,3949.27,-2017.46
2451903,74715,2452002,212219,4149511,1768192,2873,3439954,1188006,34064,3644,5977525,164,26,13,15,1170,3309503,66,14.77,31.16,3.73,1810.38,246.18,974.82,2056.56,9.84,0.00,986.70,246.18,256.02,1232.88,1242.72,-728.64
2451764,70401,2451819,196015,8513305,1236288,6471,1787854,2572296,1122473,1250,304233,973,7,12,11,717,6336553,2,3.95,6.47,0.12,12.70,0.24,7.90,12.94,0.00,0.00,0.38,0.24,0.24,0.62,0.62,-7.66
2450833,41542,2450887,170794,337136,810347,4711,257475,2298403,1018264,5014,4323378,538,32,20,8,403,16009251,12,46.26,122.12,120.89,14.76,1450.68,555.12,1465.44,72.53,0.00,703.32,1450.68,1523.21,2154.00,2226.53,895.56
2450955,67132,2450999,125095,2449313,1718805,4297,2002589,3878748,820243,3418,5923310,1472,34,13,11,909,50616890,92,73.98,172.37,13.78,14590.28,1267.76,6806.16,15858.04,12.67,0.00,3329.48,1267.76,1280.43,4597.24,4609.91,-5538.40
2452537,27703,2452656,180024,10346141,1667808,2275,650342,8276865,315058,4590,3206257,2823,42,1,19,317,31413967,9,80.27,129.23,5.16,1116.63,46.44,722.43,1163.07,0.36,9.75,186.03,36.69,37.05,222.72,223.08,-685.74
2451821,44505,2451915,72182,9951723,14336,149,2294315,7771330,1265972,554,3912320,2195,35,15,20,1345,6034943,32,16.22,19.46,7.58,380.16,242.56,519.04,622.72,17.24,50.93,292.48,191.63,208.87,484.11,501.35,-327.41
2452249,25638,2452264,124287,11846708,1244247,1786,5776925,4240690,486388,295,200234,2883,11,10,4,1098,52150029,2,44.49,84.08,29.42,109.32,58.84,88.98,168.16,4.47,2.94,45.40,55.90,60.37,101.30,105.77,-33.08
2451455,37650,2451494,133112,2193012,1563583,5354,3045525,6956629,509126,3191,698562,332,22,18,20,569,9226938,90,80.69,100.05,32.01,6123.60,2880.90,7262.10,9004.50,0.00,0.00,4411.80,2880.90,2880.90,7292.70,7292.70,-4381.20
2451863,9696,2451931,86897,3726526,471737,148,1759759,1246183,1833709,3839,104697,2234,26,20,1,902,32181223,54,44.21,86.65,54.58,1731.78,2947.32,2387.34,4679.10,58.94,0.00,233.82,2947.32,3006.26,3181.14,3240.08,559.98
2452222,67629,2452280,276267,9028209,131374,2539,3369257,11196289,321368,6752,3135517,1331,37,9,7,245,29258235,44,23.03,59.41,41.58,784.52,1829.52,1013.32,2614.04,36.59,0.00,757.68,1829.52,1866.11,2587.20,2623.79,816.20
2451025,54947,2451129,112958,10860872,888226,2780,267734,11448928,1500642,2149,2659903,709,13,12,17,749,29390717,63,14.63,26.91,14.80,762.93,932.40,921.69,1695.33,78.88,55.94,694.89,876.46,955.34,1571.35,1650.23,-45.23
2450853,76348,2450945,252212,2108231,773761,6491,2297268,2108231,773761,6491,2297268,2252,34,14,4,1001,37677500,97,36.11,87.02,6.09,7850.21,590.73,3502.67,8440.94,0.00,437.14,1434.63,153.59,153.59,1588.22,1588.22,-3349.08
2452232,74676,2452320,180673,11920501,61788,3522,4481256,11036860,690662,3611,4906498,907,11,14,4,1074,10815404,39,57.45,107.43,67.68,1550.25,2639.52,2240.55,4189.77,52.79,0.00,1926.99,2639.52,2692.31,4566.51,4619.30,398.97
2451430,20013,2451486,36212,480245,666207,6122,3990837,2536481,1663767,6229,2327391,166,10,15,7,506,27883131,26,14.80,24.27,16.98,189.54,441.48,384.80,631.02,4.41,0.00,37.70,441.48,445.89,479.18,483.59,56.68
2451711,78724,2451729,165974,1229091,147258,5425,5702345,760160,1051334,6799,5494566,983,31,12,12,1259,46052852,78,84.42,149.42,8.96,10955.88,698.88,6584.76,11654.76,34.94,0.00,5243.94,698.88,733.82,5942.82,5977.76,-5885.88
2452532,27429,2452552,259225,2116124,683797,3470,3891143,5715838,1530549,115,2774188,468,27,18,7,369,15586533,94,32.53,96.93,52.34,4191.46,4919.96,3057.82,9111.42,98.39,0.00,0.00,4919.96,5018.35,4919.96,5018.35,1862.14
2452054,75774,2452071,287009,8927921,1756859,4997,4222288,3469990,1411186,6255,5775993,1195,19,17,10,476,26233216,51,38.54,67.44,55.30,619.14,2820.30,1965.54,3439.44,84.60,0.00,894.03,2820.30,2904.90,3714.33,3798.93,854.76
2452631,71120,2452742,208620,5056078,965412,5146,4088080,5056078,965412,5146,4088080,1434,31,10,10,790,41640014,30,39.19,88.96,0.00,2668.80,0.00,1175.70,2668.80,0.00,0.00,507.00,0.00,0.00,507.00,507.00,-1175.70
2452033,57946,2452122,134739,4087019,1914703,1587,5017271,620314,269201,4770,3741254,2141,25,10,16,1389,20703525,98,56.27,122.10,25.64,9453.08,2512.72,5514.46,11965.80,175.89,0.00,5862.36,2512.72,2688.61,8375.08,8550.97,-3001.74
2452308,41203,2452392,17871,5109821,779591,1808,103578,3732013,108130,2935,5084352,1015,42,18,10,835,58029548,42,47.44,91.55,74.15,730.80,3114.30,1992.48,3845.10,186.85,0.00,230.58,3114.30,3301.15,3344.88,3531.73,1121.82
2451123,51839,2451159,143294,7007992,1350421,6897,4907726,124427,1179705,1860,1763136,2323,52,7,3,999,37177939,21,59.56,128.64,101.62,567.42,2134.02,1250.76,2701.44,5.97,1536.49,918.33,597.53,603.50,1515.86,1521.83,-653.23
2451373,35506,2451391,7790,290064,489323,4582,3674594,8304522,1552540,3124,15183,871,44,13,8,1230,5591892,26,15.29,19.11,1.33,462.28,34.58,397.54,496.86,0.56,6.22,9.88,28.36,28.92,38.24,38.80,-369.18
2452377,10170,2452446,248245,8405260,1017190,3167,403097,5844068,1459036,6181,2872958,24,1,2,7,1372,42775674,37,76.76,204.94,4.09,7431.45,151.33,2840.12,7582.78,6.05,0.00,2502.31,151.33,157.38,2653.64,2659.69,-2688.79
2451108,6909,2451193,266462,3424720,946518,1563,4622561,4823728,1773178,402,2391800,1774,22,18,13,701,42486314,69,99.87,155.79,90.35,4515.36,6234.15,6891.03,10749.51,498.73,0.00,5374.41,6234.15,6732.88,11608.56,12107.29,-656.88
2452619,2639,2452674,275976,10559710,612573,989,3475452,11931276,270857,5594,2374010,2919,19,17,2,174,48075796,6,90.32,270.05,56.71,1280.04,340.26,541.92,1620.30,17.01,0.00,307.80,340.26,357.27,648.06,665.07,-201.66
2452268,40808,2452325,179307,5930300,308357,6061,5856565,463547,1765526,1230,3586134,2665,49,20,7,654,39036182,24,41.23,71.74,52.37,464.88,1256.88,989.52,1721.76,113.11,0.00,240.96,1256.88,1369.99,1497.84,1610.95,267.36
2451772,78806,2451798,69308,7137609,543036,2416,1060996,8937866,739318,5183,614610,2630,32,10,17,764,44080900,52,61.60,158.31,96.56,3211.00,5021.12,3203.20,8232.12,451.90,0.00,2716.48,5021.12,5473.02,7737.60,8189.50,1817.92
2452108,28759,2452155,32085,11438673,349478,6683,2723088,11438673,349478,6683,2723088,895,29,3,7,391,47464885,55,98.68,141.11,88.89,2872.10,4888.95,5427.40,7761.05,342.22,0.00,1396.45,4888.95,5231.17,6285.40,6627.62,-538.45
2451420,10442,2451421,43015,934242,399918,5241,3454117,934242,399918,5241,3454117,673,34,8,17,1106,45842139,94,68.25,196.56,119.90,7206.04,11270.60,6415.50,18476.64,0.00,0.00,8314.30,11270.60,11270.60,19584.90,19584.90,4855.10
2452533,4504,2452588,124765,6459753,1104929,1658,3163634,10658138,911039,6715,5113044,2496,6,20,16,1212,14445918,60,28.88,46.20,43.89,138.60,2633.40,1732.80,2772.00,158.00,0.00,166.20,2633.40,2791.40,2799.60,2957.60,900.60
2451164,85965,2451238,205666,9210418,1722554,5443,2772332,6331023,1310185,1446,2360335,1406,20,18,15,332,16625130,58,58.68,127.92,25.58,5935.72,1483.64,3403.44,7419.36,118.69,0.00,2818.80,1483.64,1602.33,4302.44,4421.13,-1919.80
2452384,76820,2452423,112170,559743,1496279,815,1713351,2069422,943524,6159,5767848,2887,30,5,2,386,47084650,95,59.63,134.76,114.54,1920.90,10881.30,5664.85,12802.20,435.25,0.00,383.80,10881.30,11316.55,11265.10,11700.35,5216.45
2451128,74461,2451200,138901,9754475,1629759,5043,1267974,9350772,196526,673,4124757,1868,38,5,20,1415,24961523,19,31.18,50.82,7.62,820.80,144.78,592.42,965.58,2.89,0.00,376.39,144.78,147.67,521.17,524.06,-447.64
2451102,47596,2451118,70628,9045904,514640,4529,1927665,6579171,673288,626,2780915,668,34,3,10,644,57489094,34,73.61,202.42,2.02,6813.60,68.68,2502.74,6882.28,0.68,0.00,2202.18,68.68,69.36,2270.86,2271.54,-2434.06
2452636,34294,2452667,103014,4250963,379362,5008,4419807,9522635,1025520,7051,300697,2785,39,8,19,610,52671432,20,83.68,108.78,87.02,435.20,1740.40,1673.60,2175.60,17.40,0.00,630.80,1740.40,1757.80,2371.20,2388.60,66.80
2452376,8920,2452386,81283,1638593,696388,5830,5070825,6034366,1290728,210,4335605,2731,18,5,18,1151,28193192,93,62.58,86.98,29.57,5339.13,2750.01,5819.94,8089.14,192.50,0.00,1050.90,2750.01,2942.51,3800.91,3993.41,-3069.93
2451989,80426,2452084,243199,9627869,1869578,4087,2514596,1090846,873185,2123,5030232,2243,1,9,19,169,58767220,77,93.74,214.66,49.37,12727.33,3801.49,7217.98,16528.82,0.00,2394.93,6115.34,1406.56,1406.56,7521.90,7521.90,-5811.42
2451111,12904,2451221,173362,10215827,563911,4795,273232,9773468,1509396,4684,327968,2479,22,2,3,264,35829242,96,34.32,61.08,17.71,4163.52,1700.16,3294.72,5863.68,0.00,0.00,1347.84,1700.16,1700.16,3048.00,3048.00,-1594.56
2451213,77283,2451288,259552,10340273,319286,2299,730112,8224087,173941,7151,5916564,1358,22,5,11,1150,10826061,40,93.26,125.90,12.59,4532.40,503.60,3730.40,5036.00,15.10,0.00,1309.20,503.60,518.70,1812.80,1827.90,-3226.80
2451746,56818,2451764,285428,11154898,901437,1929,540468,2954268,1121069,6391,732130,949,31,17,8,859,35721692,55,41.56,118.86,29.71,4903.25,1634.05,2285.80,6537.30,81.70,0.00,2614.70,1634.05,1715.75,4248.75,4330.45,-651.75
2451061,72704,2451136,111757,3992500,1917428,4756,702131,8427237,1462858,1715,2487090,2782,38,14,5,303,27321708,40,98.91,136.49,81.89,2184.00,3275.60,3956.40,5459.60,65.51,0.00,2729.60,3275.60,3341.11,6005.20,6070.71,-680.80
2451800,62217,2451842,241801,7410046,1040116,2986,3535103,8697576,1718081,3713,1056983,884,1,19,7,782,51372303,73,44.46,88.47,62.81,1873.18,4585.13,3245.58,6458.31,412.66,0.00,1420.58,4585.13,4997.79,6005.71,6418.37,1339.55
2452598,452,2452655,88668,10689960,1484756,352,2819148,10689960,1484756,352,2819148,165,18,7,2,704,11025132,6,58.47,127.46,124.91,15.30,749.46,350.82,764.76,44.96,0.00,198.78,749.46,794.42,948.24,993.20,398.64
2451507,20362,2451535,109228,1510984,1313222,5860,4078498,1939763,1887180,4859,2985497,1381,14,17,20,23,26109638,70,84.16,159.90,73.55,6044.50,5148.50,5891.20,11193.00,463.36,0.00,223.30,5148.50,5611.86,5371.80,5835.16,-742.70
2451863,52771,2451982,84563,567118,455108,1498,641841,7673227,168828,5811,569354,2447,20,17,10,970,41717873,87,62.02,88.68,7.09,7098.33,616.83,5395.74,7715.16,6.16,0.00,3162.45,616.83,622.99,3779.28,3785.44,-4778.91
2451808,27598,2451816,133562,4497558,508853,4148,1708690,2758863,529096,4622,4162317,1826,43,10,1,699,19158730,81,10.62,12.21,0.85,920.16,68.85,860.22,989.01,1.37,0.00,49.41,68.85,70.22,118.26,119.63,-791.37
2451304,47703,2451354,184370,6264775,1326642,2909,5524329,6264775,1326642,2909,5524329,1297,52,6,18,1370,35048326,100,39.60,85.93,21.48,6445.00,2148.00,3960.00,8593.00,20.62,85.92,3609.00,2062.08,2082.70,5671.08,5691.70,-1897.92
2451526,46040,2451580,224347,6177988,266178,3968,5103005,6921226,521034,5975,5841812,2228,20,2,2,489,11265066,58,60.70,134.14,30.85,5990.82,1789.30,3520.60,7780.12,0.89,1699.83,2956.26,89.47,90.36,3045.73,3046.62,-3431.13
2451817,54355,2451873,110491,5805072,330702,4779,1400809,5518225,134885,4099,216929,422,37,7,18,729,55943847,6,95.56,213.09,21.30,1150.74,127.80,573.36,1278.54,2.55,0.00,89.46,127.80,130.35,217.26,219.81,-445.56
2451541,12001,2451657,120997,4278922,383253,7137,4278221,7072864,813860,3120,3933051,2332,8,12,8,477,16832506,43,1.80,2.08,0.18,81.70,7.74,77.40,89.44,0.61,0.00,31.82,7.74,8.35,39.56,40.17,-69.66
2452156,30882,2452276,40169,503475,1513950,2378,5544406,4214225,1556410,4090,2954118,223,45,13,17,754,24972959,92,62.80,86.66,44.19,3907.24,4065.48,5777.60,7972.72,121.96,0.00,2151.88,4065.48,4187.44,6217.36,6339.32,-1712.12
2450981,24558,2451090,172036,587315,762171,3074,2741130,7022981,868745,5792,4752295,1198,52,9,20,1138,10117893,90,51.04,56.14,55.57,51.30,5001.30,4593.60,5052.60,35.00,1500.39,2273.40,3500.91,3535.91,5774.31,5809.31,-1092.69
2451193,30151,2451306,57013,9097065,1780603,141,1641632,6800751,713498,5846,3012584,2120,49,17,12,620,35592952,63,92.59,235.17,214.00,1333.71,13482.00,5833.17,14815.71,1213.38,0.00,3110.94,13482.00,14695.38,16592.94,17806.32,7648.83
2452597,27490,2452640,274593,5098662,1749294,2773,5233405,689906,280589,4148,5585180,2995,21,5,5,652,47457415,10,4.96,12.79,4.09,87.00,40.90,49.60,127.90,2.86,0.00,61.30,40.90,43.76,102.20,105.06,-8.70
2451491,69850,2451601,140041,4542574,719381,3388,503395,10477680,476001,3863,2601470,2488,10,16,5,127,26188154,80,64.37,142.25,11.38,10469.60,910.40,5149.60,11380.00,37.69,491.61,910.40,418.79,456.48,1329.19,1366.88,-4730.81
2451753,40030,2451860,74312,3912545,502370,6242,4040067,2689128,1685958,3236,5865861,283,2,5,10,1008,4179635,48,17.78,28.44,2.27,1256.16,108.96,853.44,1365.12,6.53,0.00,191.04,108.96,115.49,300.00,306.53,-744.48
2451073,44409,2451186,287834,9077856,889147,5238,5554929,7412612,939906,1249,4341340,22,31,12,12,1425,24277305,24,92.70,278.10,208.57,1668.72,5005.68,2224.80,6674.40,250.28,0.00,1134.48,5005.68,5255.96,6140.16,6390.44,2780.88
2451618,64992,2451715,163169,549009,1897636,663,5444490,11443999,1285433,5924,2488151,1268,50,9,3,150,14315669,79,82.52,221.97,6.65,17010.28,525.35,6519.08,17535.63,10.50,0.00,6312.10,525.35,535.85,6837.45,6847.95,-5993.73
2451422,49833,2451474,37768,673919,1735197,1275,4932953,5917370,917088,6834,95312,2482,32,16,3,650,52487094,33,43.21,67.83,23.06,1477.41,760.98,1425.93,2238.39,45.65,0.00,1029.60,760.98,806.63,1790.58,1836.23,-664.95
2451301,68216,2451322,40711,1904178,1184356,4181,852806,1983303,216698,3387,1795212,1736,49,16,3,383,42022276,78,49.31,141.02,35.25,8250.06,2749.50,3846.18,10999.56,164.97,0.00,1099.80,2749.50,2914.47,3849.30,4014.27,-1096.68
2452309,70556,2452398,903,4749371,394346,6874,4268202,3969182,1036170,4633,1282408,2814,19,20,3,773,10475516,67,92.60,198.16,29.72,11285.48,1991.24,6204.20,13276.72,139.38,0.00,4381.13,1991.24,2130.62,6372.37,6511.75,-4212.96
2450828,38779,2450886,233107,6398948,53913,5678,5195843,2160563,60500,4291,2108056,2845,26,4,11,1225,57567407,22,27.03,42.16,18.12,528.88,398.64,594.66,927.52,27.90,0.00,463.76,398.64,426.54,862.40,890.30,-196.02
2450858,64535,2450915,27919,3993501,1576703,6305,2448260,353862,1063115,266,3699468,370,52,20,17,1007,13192725,52,90.76,213.28,59.71,7985.64,3104.92,4719.52,11090.56,217.34,0.00,5545.28,3104.92,3322.26,8650.20,8867.54,-1614.60
2452589,4638,2452660,55549,9507953,288434,5362,302290,9804504,489520,2674,5339602,1350,42,16,3,630,19747165,67,87.18,204.87,71.70,8922.39,4803.90,5841.06,13726.29,0.00,0.00,4666.55,4803.90,4803.90,9470.45,9470.45,-1037.16
2451739,78725,2451806,284065,6771886,507471,6256,3261841,2518197,92019,4149,5098134,2252,19,6,2,718,9196242,44,94.13,94.13,36.71,2526.48,1615.24,4141.72,4141.72,145.37,0.00,1656.60,1615.24,1760.61,3271.84,3417.21,-2526.48
2451463,69321,2451477,72127,9875892,1731198,2504,3036210,5337895,297704,3281,432987,1598,25,16,14,112,23551800,61,15.79,29.52,0.00,1800.72,0.00,963.19,1800.72,0.00,0.00,630.13,0.00,0.00,630.13,630.13,-963.19
2451506,73612,2451537,225901,6724582,1083331,4833,3819582,8449007,239027,4982,3774131,253,34,6,9,332,47833744,49,17.03,40.87,33.92,340.55,1662.08,834.47,2002.63,96.56,282.55,500.29,1379.53,1476.09,1879.82,1976.38,545.06
2451509,3787,2451510,106315,7662971,950457,3896,2196982,7375223,444028,2546,5253232,2971,4,11,7,916,47484249,34,21.24,53.52,51.37,73.10,1746.58,722.16,1819.68,104.79,0.00,472.94,1746.58,1851.37,2219.52,2324.31,1024.42
2452253,76504,2452308,176163,578627,1097827,4580,3331780,8828477,1000980,5733,4830533,567,21,7,2,370,2347959,3,22.35,23.02,10.81,36.63,32.43,67.05,69.06,0.33,15.56,2.76,16.87,17.20,19.63,19.96,-50.18
2451860,70897,2451893,218252,3566673,1562668,3910,4586305,10373639,1663271,1584,5085226,1255,7,15,12,542,46601230,20,17.90,20.04,9.81,204.60,196.20,358.00,400.80,13.73,0.00,144.20,196.20,209.93,340.40,354.13,-161.80
2452141,28225,2452177,115449,903734,611460,5139,3298465,10727698,581361,5549,2835675,2979,21,2,8,321,46136541,43,79.85,128.55,12.85,4975.10,552.55,3433.55,5527.65,22.10,0.00,1492.10,552.55,574.65,2044.65,2066.75,-2881.00
2452084,47662,2452117,88485,4660375,791892,2962,1433679,1429391,111058,136,3475653,993,27,14,19,84,51707834,20,45.80,108.08,54.04,1080.80,1080.80,916.00,2161.60,32.42,0.00,843.00,1080.80,1113.22,1923.80,1956.22,164.80
2452069,42654,2452164,65995,3039671,1086807,2296,1813432,7714413,1273090,4346,5039035,961,9,1,4,634,28417153,37,57.60,136.51,10.92,4646.83,404.04,2131.20,5050.87,32.32,0.00,959.41,404.04,436.36,1363.45,1395.77,-1727.16
2451051,71193,2451062,22759,1388094,1868916,491,4362466,6335374,1704417,4838,500413,2428,14,9,3,810,19938430,17,56.45,60.40,48.32,205.36,821.44,959.65,1026.80,21.43,106.78,0.00,714.66,736.09,714.66,736.09,-244.99
2451824,54252,2451929,22352,9193989,829053,2870,2637134,4021583,1212250,1879,5722543,2642,5,4,5,306,52814088,65,60.54,101.10,70.77,1971.45,4600.05,3935.10,6571.50,230.00,0.00,2431.00,4600.05,4830.05,7031.05,7261.05,664.95
2452180,28407,2452185,63557,8018377,167,1957,5602147,6804543,480882,3164,1864154,1077,5,10,12,274,11245773,25,74.52,212.38,55.21,3929.25,1380.25,1863.00,5309.50,27.60,0.00,1911.25,1380.25,1407.85,3291.50,3319.10,-482.75
2452043,77348,2452065,108475,7062679,1041001,4923,3882092,6333705,1415518,5505,3813427,829,9,7,13,239,11761055,48,4.31,9.99,0.00,479.52,0.00,206.88,479.52,0.00,0.00,9.12,0.00,0.00,9.12,9.12,-206.88
2452041,70475,2452152,9003,223834,148199,2164,4458529,5288662,497296,2824,2104789,2129,49,17,3,649,31043875,98,91.23,248.14,151.36,9484.44,14833.28,8940.54,24317.72,1334.99,0.00,6321.98,14833.28,16168.27,21155.26,22490.25,5892.74
2452059,50501,2452172,293867,11821290,149454,5971,1346135,8335149,1488076,5380,5207144,2845,47,17,17,164,40589821,21,79.54,157.48,116.53,859.95,2447.13,1670.34,3307.08,171.29,0.00,958.86,2447.13,2618.42,3405.99,3577.28,776.79
2451518,71282,2451523,299486,11450936,1708863,390,5637070,3866311,117482,5251,1196778,2806,16,9,5,1394,15968077,50,8.01,23.46,15.01,422.50,750.50,400.50,1173.00,45.03,0.00,140.50,750.50,795.53,891.00,936.03,350.00
2451281,71046,2451395,8338,942939,1038144,5796,2140201,5255367,1223541,1816,425021,2738,22,5,6,1427,56522123,52,10.60,16.53,0.99,808.08,51.48,551.20,859.56,1.02,0.00,197.60,51.48,52.50,249.08,250.10,-499.72
2451500,64537,2451522,143702,8127964,1054043,3769,1147095,7298767,713079,626,1667152,626,46,11,6,608,21735006,27,58.37,141.83,8.50,3599.91,229.50,1575.99,3829.41,11.47,0.00,1148.58,229.50,240.97,1378.08,1389.55,-1346.49
2451404,79039,2451513,141991,8437664,1483223,6382,726341,3719539,800196,3818,2444577,2347,34,7,17,640,4286282,51,60.41,155.25,93.15,3167.10,4750.65,3080.91,7917.75,285.03,0.00,553.86,4750.65,5035.68,5304.51,5589.54,1669.74
2451877,73933,2451931,111385,6895907,1040439,1771,4360703,4477869,82740,1499,2980431,13,35,7,17,27,7342556,74,15.44,22.69,15.42,537.98,1141.08,1142.56,1679.06,68.46,0.00,217.56,1141.08,1209.54,1358.64,1427.10,-1.48
2451066,46161,2451117,86962,1028222,451133,2844,5057308,3216101,498266,4441,4257305,1574,19,17,18,1399,27771130,11,80.05,140.08,30.81,1201.97,338.91,880.55,1540.88,23.72,0.00,354.31,338.91,362.63,693.22,716.94,-541.64
2451778,75834,2451850,160367,6478219,9128,1637,52193,522916,1409464,567,3656276,1592,8,2,11,1447,44325784,93,79.12,139.25,119.75,1813.50,11136.75,7358.16,12950.25,111.36,0.00,647.28,11136.75,11248.11,11784.03,11895.39,3778.59
